9,4,0,16,91,10,21,5,6,0
9,1,0,16,89,10,7,96,143,0
9,0,0,16,92,10,5,420,424,0
9,1,0,16,83,10,6,146,214,0
9,2,0,16,85,10,5,306,385,0
9,0,0,16,84,10,3,59,92,0
9,1,0,16,88,10,4,173,203,0
9,1,0,16,87,10,3,172,110,0
9,0,0,16,92,10,3,450,455,7
9,2,1,16,17,13,21,51,71,0
9,4,1,16,89,13,32,24,21,0
9,4,1,16,30,13,9,146,214,0
9,4,1,16,0,13,9,420,424,0
9,0,1,16,89,13,2,306,385,0
9,1,1,16,54,13,5,165,116,0
9,0,1,16,79,13,2,172,111,0
9,2,1,16,98,13,14,451,455,0
9,2,1,16,92,13,8,52,53,2
9,0,1,16,86,13,7,27,21,0
9,0,1,16,0,13,3,173,203,0
8,13,0,16,104,5,21,74,60,0
8,13,0,16,93,5,28,172,112,0
8,2,0,16,0,5,10,420,424,0
8,6,0,16,76,5,27,34,48,0
8,10,0,16,104,5,13,110,151,0
10,28,0,16,98,12,85,420,425,0
10,11,0,16,95,12,36,34,48,0
10,8,0,16,97,12,26,451,455,0
10,3,0,16,97,12,9,24,21,0
10,9,0,16,101,12,27,173,203,17
10,15,0,16,97,12,37,146,214,0
10,7,0,16,93,12,20,53,53,0
10,0,0,16,74,12,5,306,385,0
10,3,0,16,70,12,15,165,116,0
10,2,0,16,97,12,15,110,151,0
10,4,0,16,92,12,19,213,232,0
10,5,0,16,100,12,12,264,268,0
10,2,0,16,84,12,14,59,92,0
10,0,0,16,82,12,11,146,214,0
10,14,0,16,91,12,44,110,151,0
10,8,0,16,95,12,33,51,71,0
10,10,0,16,88,12,41,213,232,0
10,5,0,16,107,12,15,264,268,2
10,0,0,16,47,12,16,96,143,0
10,4,0,16,81,12,14,34,48,0
10,3,0,16,98,12,12,420,425,0
10,4,0,16,91,12,12,451,455,0
10,1,0,16,99,12,8,306,385,0
10,0,0,16,85,12,5,172,112,0
10,2,0,16,90,13,9,5,6,0
10,1,0,16,94,13,6,306,385,5
10,2,0,16,81,13,9,451,455,0
10,3,0,16,67,13,13,172,112,0
10,6,0,16,82,13,14,213,232,0
10,0,0,16,75,13,3,110,152,0
10,1,0,16,95,13,9,53,53,0
10,2,0,16,88,13,11,265,268,0
10,1,0,16,70,13,5,165,116,0
10,0,0,16,82,13,3,34,48,0
10,2,0,16,86,13,7,146,214,0
10,4,0,16,84,13,8,420,425,0
10,0,0,16,0,13,4,174,203,0
8,0,1,30,65,7,2,653,735,0
8,1,0,30,85,12,5,131,111,0
8,3,0,30,91,12,8,653,735,0
8,0,0,30,36,12,3,628,505,0
8,4,0,30,90,12,6,108,154,0
8,7,0,30,83,12,17,8,11,0
8,3,0,30,93,12,6,125,125,0
8,1,0,30,81,12,4,144,213,0
8,2,0,30,97,12,6,1123,720,2
8,1,0,30,92,12,5,519,424,0
8,1,0,30,84,12,5,205,230,0
8,5,0,30,96,12,12,636,681,0
8,1,0,30,82,12,4,774,720,0
10,28,1,30,99,8,69,352,343,0
10,37,1,30,93,8,94,137,156,0
10,17,1,30,102,8,57,289,291,0
10,14,1,30,90,8,44,636,681,0
10,11,1,30,81,8,25,159,158,0
10,7,1,30,91,8,15,239,273,5
10,0,1,30,97,8,6,205,230,0
10,1,1,30,81,8,8,653,735,0
8,14,0,30,99,5,39,528,441,0
8,7,0,30,101,5,22,96,91,0
8,13,0,30,99,5,28,350,400,3
8,5,0,30,95,5,17,240,273,0
8,5,0,30,101,5,9,684,601,0
9,1,1,30,95,6,2,528,442,0
9,0,1,30,71,6,2,737,757,0
9,1,0,30,92,10,5,737,757,0
9,0,0,30,78,10,3,636,681,0
9,0,0,30,83,10,5,550,634,0
9,2,0,30,100,10,6,1124,720,0
9,0,0,30,94,10,3,132,111,0
9,1,0,30,104,10,7,510,583,4
9,0,0,30,81,10,4,351,400,0
9,4,0,30,100,10,9,154,184,0
9,0,0,30,91,10,4,774,720,0
9,4,0,30,74,10,7,684,601,0
9,1,0,394,94,10,4,684,601,0
9,1,0,394,91,10,7,154,184,0
9,3,0,394,92,10,10,737,758,0
9,5,0,394,79,10,10,552,630,0
9,5,0,394,93,10,11,36,29,17
9,6,0,394,98,10,18,636,681,0
9,2,0,394,93,10,8,109,110,0
9,1,0,394,78,10,5,19,26,0
9,0,0,394,84,10,4,242,385,0
9,0,0,394,97,10,4,349,399,0
9,21,0,394,96,8,41,40,22,0
9,11,0,394,69,8,33,58,46,0
9,8,0,394,87,8,36,737,759,4
9,14,0,394,93,8,41,108,142,0
9,8,0,394,102,8,21,83,81,0
9,13,0,394,104,8,35,109,110,0
9,2,0,394,89,8,14,240,273,0
9,0,0,394,86,8,9,636,681,0
10,27,0,394,88,14,70,349,399,0
10,0,0,394,97,14,10,13,15,0
10,8,0,394,83,14,26,636,681,0
10,23,0,394,97,14,77,774,720,0
10,19,0,394,88,14,47,374,289,0
10,4,0,394,95,14,17,75,99,0
10,5,0,394,89,14,22,738,759,0
10,12,0,394,95,14,40,96,91,0
10,7,0,394,87,14,25,242,385,0
10,0,0,394,82,14,7,137,157,100
10,3,0,394,92,14,10,18,20,0
10,2,0,394,94,14,9,684,601,0
10,3,0,394,99,14,14,240,273,0
10,1,0,394,82,14,7,82,130,0
9,0,1,394,82,14,2,684,601,0
9,1,1,394,89,14,3,16,28,0
9,0,1,394,86,14,2,108,154,0
9,0,1,394,87,14,2,15,13,0
9,0,1,394,72,14,2,109,110,0
9,2,1,394,99,14,2,240,273,0
8,33,0,394,100,8,108,12,24,0
8,26,0,394,92,8,59,636,681,0
8,11,0,394,96,8,37,82,130,0
8,24,0,394,103,8,67,552,630,0
8,19,0,394,95,8,33,240,274,4
8,11,0,394,96,8,25,96,91,0
8,24,0,394,93,8,50,8,11,0
8,5,0,394,107,8,21,248,256,0
8,20,0,394,88,11,84,46,37,0
8,27,0,394,93,11,63,109,110,0
8,18,0,394,92,11,57,3,3,0
8,14,0,394,95,11,50,75,99,0
8,28,0,394,104,11,56,248,257,0
8,6,0,394,94,11,20,12,24,0
8,3,0,394,101,11,6,374,289,0
8,6,0,394,98,11,8,684,601,1
8,15,0,394,94,11,33,636,681,0
8,5,0,394,93,11,13,6,5,0
8,1,0,394,86,11,10,58,47,0
9,1,0,83,0,16,7,162,250,16
9,11,0,83,81,16,30,64,97,0
9,21,0,83,103,16,54,616,540,0
9,11,0,83,0,16,47,13,14,0
9,8,0,83,65,16,22,32,26,0
9,7,0,83,87,16,23,38,49,0
9,7,0,83,80,16,22,48,62,0
9,6,0,83,74,16,31,1286,948,0
9,0,0,83,78,16,17,101,132,0
9,5,0,83,86,16,18,159,174,0
9,2,0,83,82,16,18,110,112,0
9,2,0,83,0,16,16,58,111,0
9,1,0,83,86,16,5,98,80,0
9,5,0,83,81,16,16,254,256,0
9,3,0,83,0,16,11,1828,901,0
9,0,0,83,80,16,10,243,230,0
9,4,1,83,96,12,18,0,4,0
9,0,1,83,76,12,3,2,2,0
9,5,1,83,56,12,17,66,128,0
9,0,1,83,73,12,2,56,84,0
9,1,1,83,94,12,10,58,111,0
9,2,1,83,76,12,13,29,46,0
9,2,1,83,62,12,10,50,44,0
9,1,1,83,73,12,8,3,6,0
9,3,1,83,88,12,10,57,96,0
9,0,1,83,71,12,4,8,12,0
9,0,1,83,0,12,3,71,116,0
8,3,0,83,86,11,6,29,20,0
8,4,0,83,90,11,9,328,368,0
8,7,0,83,91,11,23,11,8,0
8,9,0,83,0,11,29,38,44,0
8,13,0,83,107,11,26,329,233,10
8,2,0,83,65,11,5,48,62,0
8,3,0,83,96,11,10,111,151,0
8,1,0,83,102,11,6,1828,901,0
8,3,0,83,77,11,8,163,250,0
8,4,0,83,0,11,9,318,347,0
8,2,0,83,95,11,7,32,26,0
8,2,1,83,104,11,13,1,2,0
8,2,1,83,90,11,7,328,368,0
8,12,1,83,0,11,29,23,41,0
8,0,1,83,87,11,4,0,4,0
8,2,1,83,98,11,5,1828,901,2
8,0,1,83,0,11,5,273,278,0
8,0,1,83,74,11,7,29,46,0
8,0,1,83,92,11,2,318,347,0
8,1,1,83,48,11,4,17,25,0
8,0,1,83,45,11,3,163,250,0
9,4,0,83,94,15,14,111,152,0
9,5,0,83,0,15,24,254,256,0
9,14,0,83,84,15,35,32,26,0
9,6,0,83,0,15,45,79,63,0
9,1,0,83,98,15,14,58,111,0
9,5,0,83,105,15,20,273,278,0
9,7,0,83,0,15,33,159,174,0
9,6,0,83,74,15,22,96,76,0
9,9,0,83,85,15,24,38,44,6
9,8,0,83,95,15,17,1286,948,0
9,3,0,83,96,15,14,39,27,0
9,2,0,83,80,15,14,364,311,0
9,0,0,83,90,15,5,17,25,0
9,1,0,83,95,15,6,1829,901,0
9,0,0,83,65,15,5,163,250,0
9,6,0,83,90,13,18,87,92,0
9,9,0,83,85,13,41,79,63,0
9,1,0,83,99,13,5,15,14,4
9,2,0,83,0,13,17,64,97,0
9,2,0,83,76,13,18,22,21,0
9,2,0,83,99,13,9,39,27,0
9,1,0,83,85,13,4,37,37,0
9,0,0,83,73,13,9,23,41,0
9,1,0,83,80,13,7,58,111,0
9,0,0,83,61,13,5,51,74,0
9,0,0,83,97,13,4,32,26,0
9,2,0,83,91,13,7,26,17,0
9,2,0,83,0,13,5,18,25,0
8,2,0,21,82,13,6,205,230,0
8,1,0,21,60,13,4,958,745,0
8,2,0,21,90,13,10,636,681,0
8,5,0,21,102,13,7,1124,720,0
8,3,0,21,103,13,3,374,289,0
8,1,0,21,98,13,6,685,601,0
8,2,0,21,100,13,5,628,506,0
8,2,0,21,95,13,7,550,634,0
8,0,0,21,85,13,5,132,111,0
8,3,0,21,93,13,7,733,587,5
8,2,0,21,85,13,3,774,721,0
8,0,0,21,97,13,3,223,300,0
4,5,1,21,95,6,10,958,746,0
4,4,1,21,102,6,11,734,587,0
4,4,1,21,97,6,5,1124,720,3
4,2,1,21,107,6,3,965,529,0
4,1,1,21,101,6,4,653,735,0
4,1,1,21,105,6,2,336,203,0
8,35,0,21,98,11,78,688,605,0
8,15,0,21,98,11,25,965,529,0
8,11,0,21,105,11,28,351,400,0
8,11,0,21,72,11,28,686,567,0
8,5,0,21,100,11,20,417,363,0
8,15,0,21,103,11,23,349,399,0
8,5,0,21,100,11,18,134,162,0
8,2,0,21,88,11,3,734,587,0
8,5,0,21,102,11,11,1125,720,0
8,6,0,21,107,11,14,96,91,6
8,7,0,21,94,11,12,774,721,0
4,5,1,21,101,9,6,686,567,0
4,3,1,21,106,9,6,528,443,0
4,3,1,21,101,9,5,216,292,0
4,2,1,21,95,9,6,965,529,0
4,4,1,21,0,9,6,734,587,0
4,2,1,21,0,9,4,688,605,0
4,2,1,21,102,9,4,636,681,0
4,4,1,21,92,9,5,336,204,0
4,1,1,21,91,9,2,685,601,6
9,0,1,21,82,9,2,351,400,0
9,0,1,21,89,8,2,351,400,0
8,2,0,21,100,9,6,205,230,0
8,19,0,21,96,9,45,687,601,16
8,12,0,21,98,9,25,636,683,0
8,11,0,21,103,9,27,97,91,0
8,3,0,21,94,9,13,1125,720,0
8,11,0,21,106,9,20,73,81,0
8,2,0,21,81,9,6,223,300,0
8,7,0,21,101,9,10,739,760,0
8,3,0,21,107,9,7,653,735,0
8,5,0,54,98,10,6,774,721,0
8,4,0,54,93,10,10,134,178,0
8,3,0,54,91,10,4,688,605,0
8,0,0,54,93,10,6,959,746,0
8,2,0,54,89,10,6,349,399,0
8,2,0,54,97,10,4,735,587,0
8,2,0,54,95,10,6,845,716,0
8,1,0,54,108,10,2,528,443,8
8,1,0,54,93,10,2,251,268,0
8,1,0,54,99,10,5,73,86,0
8,1,0,54,97,12,3,628,506,2
8,0,0,54,69,12,3,688,605,0
8,3,0,54,89,12,4,132,111,0
8,1,0,54,95,12,3,417,364,0
8,6,0,54,96,12,13,366,341,0
8,2,0,54,102,12,5,959,746,0
8,2,0,54,98,12,5,349,399,0
8,7,0,54,80,12,11,40,22,0
8,1,0,54,0,12,3,735,587,0
8,3,0,54,104,12,5,529,443,0
8,2,0,54,90,12,4,774,721,0
8,1,0,54,95,12,2,192,180,0
8,2,0,27,81,7,18,9,13,0
8,3,0,27,91,7,9,657,533,0
8,2,0,27,72,7,7,148,171,0
8,0,0,27,94,7,4,79,63,0
8,4,0,27,100,7,16,82,140,0
8,1,0,27,85,7,6,159,222,19
8,0,0,27,74,7,6,216,238,0
8,14,1,27,101,3,23,254,256,0
8,1,1,27,67,3,6,216,238,0
8,1,1,27,66,3,7,148,171,0
8,7,0,27,84,10,24,4,0,1
8,2,0,27,0,10,14,0,0,0
8,3,0,27,81,10,19,0,0,0
8,6,0,27,85,10,25,0,0,0
8,6,0,27,89,10,20,2,2,0
8,13,0,27,86,10,41,0,0,0
8,3,0,27,89,10,14,0,0,0
8,0,0,27,0,10,15,1,0,0
8,4,0,27,67,10,7,2,2,0
8,0,0,27,85,10,10,0,2,0
7,11,0,27,82,4,21,657,533,0
7,10,0,27,82,4,23,7,7,0
7,17,0,27,0,4,29,38,35,0
7,4,0,27,105,4,14,87,92,0
7,12,0,27,99,5,33,216,238,0
7,6,0,27,102,5,15,255,256,0
7,8,0,27,105,5,8,45,43,2
7,5,0,27,104,5,13,120,180,0
7,7,0,27,107,5,12,657,533,0
9,9,1,27,68,6,35,6,21,0
9,3,1,27,0,6,12,0,1,0
9,17,1,27,96,6,41,8,4,0
9,6,1,27,69,6,20,5,4,0
9,2,1,27,91,6,2,46,43,0
9,9,1,27,69,6,12,3,6,0
10,1,1,57,90,10,8,1,3,0
10,12,1,57,82,10,23,15,12,0
10,8,1,57,97,10,38,0,0,0
10,18,1,57,92,10,44,1,0,0
10,18,1,57,96,10,36,0,0,0
10,11,1,57,86,10,35,1,0,6
10,5,1,57,71,10,17,5,11,0
10,4,1,57,66,10,18,3,7,0
10,4,1,57,88,10,13,0,2,0
9,12,0,57,78,15,51,4,14,0
9,0,0,57,0,15,12,2,4,0
9,4,0,57,0,15,32,16,12,0
9,4,0,57,87,15,14,38,36,0
9,5,0,57,81,15,27,32,34,0
9,2,0,57,0,15,11,22,30,0
9,12,0,57,89,15,34,21,29,0
